Contract ID,Timestamp,Balance,Current candle open,Current candle close,Current candle high,Current candle low,Current candle netchange,Previous candle open,Previous candle close,Previous candle high,Previous candle low,Previous candle netchange,Oldest candle open,Oldest candle close,Oldest candle high,Oldest candle low,Oldest candle netchange,avg_change,percentageChange,spread,std dev,MACD line,Signal_line,Histogram,Status,Buy/Sell
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:15:26.633,409.3,20712.4,20714.2,20948.0,20605.9,-139.6,20695.0,20696.8,20948.0,20605.9,-139.6,20686.8,20688.6,20948.0,20605.9,-149.6,-146.56,-1.0,1.7999999999992724,1.5339065479776178e-12,-17.70,N/A,N/A,Stop-loss,1
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:15:28.189,409.3,20710.6,20712.4,20948.0,20605.9,-139.6,20712.4,20714.2,20948.0,20605.9,-139.6,20695.0,20696.8,20948.0,20605.9,-139.6,-146.56,-1.01,1.7999999999992724,1.5339065479776178e-12,-19.20,N/A,N/A,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:16:28.618,409.3,20708.0,20709.8,20948.0,20605.9,-120.8,20710.6,20712.4,20948.0,20605.9,-139.6,20712.4,20714.2,20948.0,20605.9,-139.6,-146.56,-1.02,1.7999999999992724,1.5339065479776178e-12,-20.40,N/A,N/A,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:17:29.600,409.3,20701.0,20702.8,20948.0,20605.9,-120.8,20708.0,20709.8,20948.0,20605.9,-120.8,20710.6,20712.4,20948.0,20605.9,-139.6,-146.56,-1.06,1.7999999999992724,1.5339065479776178e-12,-20.70,-15.80,-4.90,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:18:30.431,409.3,20706.0,20707.8,20948.0,20605.9,-120.8,20701.0,20702.8,20948.0,20605.9,-120.8,20708.0,20709.8,20948.0,20605.9,-120.8,-146.56,-1.03,1.7999999999992724,1.5339065479776178e-12,-20.60,-16.90,-3.70,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:19:31.171,409.3,20715.4,20717.2,20948.0,20605.9,-120.8,20706.0,20707.8,20948.0,20605.9,-120.8,20701.0,20702.8,20948.0,20605.9,-120.8,-146.56,-0.99,1.7999999999992724,1.5339065479776178e-12,-21.20,-17.90,-3.30,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:20:31.882,409.3,20714.8,20716.6,20948.0,20605.9,-120.8,20715.4,20717.2,20948.0,20605.9,-120.8,20706.0,20707.8,20948.0,20605.9,-120.8,-146.56,-0.99,1.7999999999992724,1.5339065479776178e-12,-22.20,-18.90,-3.30,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:21:34.578,409.3,20711.4,20713.2,20948.0,20605.9,-112.9,20714.8,20716.6,20948.0,20605.9,-120.8,20715.4,20717.2,20948.0,20605.9,-120.8,-146.56,-1.01,1.7999999999992724,1.5339065479776178e-12,-22.60,-19.90,-2.70,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:22:35.473,409.3,20704.0,20705.8,20948.0,20605.9,-112.9,20711.4,20713.2,20948.0,20605.9,-112.9,20714.8,20716.6,20948.0,20605.9,-120.8,-146.56,-1.04,1.7999999999992724,1.5339065479776178e-12,-23.20,-20.90,-2.30,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:23:35.817,409.3,20702.3,20704.1,20948.0,20605.9,-112.9,20704.0,20705.8,20948.0,20605.9,-112.9,20711.4,20713.2,20948.0,20605.9,-112.9,-146.56,-1.05,1.7999999999992724,1.5339065479776178e-12,-23.00,-21.50,-1.50,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:24:36.926,409.3,20703.6,20705.4,20948.0,20605.9,-112.9,20702.3,20704.1,20948.0,20605.9,-112.9,20704.0,20705.8,20948.0,20605.9,-112.9,-146.56,-1.04,1.7999999999992724,1.5339065479776178e-12,-23.10,-21.90,-1.20,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:25:37.715,409.3,20710.0,20711.8,20948.0,20605.9,-112.9,20703.6,20705.4,20948.0,20605.9,-112.9,20702.3,20704.1,20948.0,20605.9,-112.9,-146.56,-1.01,1.7999999999992724,1.5339065479776178e-12,-23.40,-22.20,-1.20,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:26:37.924,409.3,20706.5,20708.3,20948.0,20605.9,-106.4,20710.0,20711.8,20948.0,20605.9,-112.9,20703.6,20705.4,20948.0,20605.9,-112.9,-146.56,-1.03,1.7999999999992724,1.5339065479776178e-12,-22.10,-22.40,0.30,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:27:39.178,409.3,20696.3,20698.1,20948.0,20605.9,-106.4,20706.5,20708.3,20948.0,20605.9,-106.4,20710.0,20711.8,20948.0,20605.9,-112.9,-146.56,-1.08,1.7999999999992724,1.5339065479776178e-12,-20.50,-22.40,1.90,Stop-loss,0
00384627-0055-311e-0000-0000822cfda6,2024-11-27T19:28:39.487,409.3,20696.0,20697.8,20948.0,20605.9,-106.4,20696.3,20698.1,20948.0,20605.9,-106.4,20706.5,20708.3,20948.0,20605.9,-106.4,-146.56,-1.08,1.7999999999992724,1.5339065479776178e-12,-17.10,-21.90,4.80,Stop-loss,0
00384627-0055-311e-0000-0000822cff73,2024-11-27T19:32:42.346,408.04,20712.5,20714.3,20948.0,20605.9,-112.5,20699.9,20701.7,20948.0,20605.9,-106.4,20696.0,20697.8,20948.0,20605.9,-106.4,-107.62,-1.0,1.7999999999992724,1.1504299109832134e-12,-12.10,-18.90,6.80,OPEN,1
00384627-0055-311e-0000-0000822cff73,2024-11-27T19:32:44.109,408.04,20713.0,20714.8,20948.0,20605.9,-112.5,20712.5,20714.3,20948.0,20605.9,-112.5,20699.9,20701.7,20948.0,20605.9,-106.4,-107.62,-1.0,1.7999999999992724,1.1504299109832134e-12,-10.90,-17.50,6.60,OPEN,0
00384627-0055-311e-0000-0000822cff73,2024-11-27T19:33:44.841,408.04,20712.3,20714.1,20948.0,20605.9,-112.5,20713.0,20714.8,20948.0,20605.9,-112.5,20712.5,20714.3,20948.0,20605.9,-112.5,-107.62,-1.0,1.7999999999992724,1.1504299109832134e-12,-9.10,-16.00,6.90,OPEN,0
00384627-0055-311e-0000-0000822cff73,2024-11-27T19:34:45.489,408.04,20714.5,20716.3,20948.0,20605.9,-112.5,20712.3,20714.1,20948.0,20605.9,-112.5,20713.0,20714.8,20948.0,20605.9,-112.5,-107.62,-0.99,1.7999999999992724,1.1504299109832134e-12,-6.80,-14.10,7.30,OPEN,0
99,2024-11-27T19:58:39.014,0.0,20748.8,20750.6,20948.0,20605.9,-87.4,20748.3,20750.1,20948.0,20605.9,-87.4,20743.9,20745.7,20948.0,20605.9,-87.8,0.0,-0.83,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T19:59:39.697,0.0,20742.0,20743.8,20948.0,20605.9,-87.4,20748.8,20750.6,20948.0,20605.9,-87.4,20748.3,20750.1,20948.0,20605.9,-87.4,0.0,-0.86,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T20:00:40.617,0.0,20742.5,20744.3,20948.0,20605.9,-87.4,20742.0,20743.8,20948.0,20605.9,-87.4,20748.8,20750.6,20948.0,20605.9,-87.4,0.0,-0.86,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T20:01:41.258,0.0,20739.3,20741.1,20948.0,20605.9,-73.1,20742.5,20744.3,20948.0,20605.9,-87.4,20742.0,20743.8,20948.0,20605.9,-87.4,0.0,-0.87,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T20:02:42.039,0.0,20733.0,20734.8,20948.0,20605.9,-73.1,20739.3,20741.1,20948.0,20605.9,-73.1,20742.5,20744.3,20948.0,20605.9,-87.4,0.0,-0.9,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T20:03:42.786,0.0,20736.8,20738.6,20948.0,20605.9,-73.1,20733.0,20734.8,20948.0,20605.9,-73.1,20739.3,20741.1,20948.0,20605.9,-73.1,0.0,-0.88,0.0,0.0,N/A,N/A,N/A,OPEN,0
99,2024-11-27T20:04:43.684,0.0,20740.3,20742.1,20948.0,20605.9,-73.1,20736.8,20738.6,20948.0,20605.9,-73.1,20733.0,20734.8,20948.0,20605.9,-73.1,0.0,-0.87,0.0,0.0,N/A,N/A,N/A,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:06:05.229,410.09,20757.3,20759.1,20948.0,20605.9,-75.0,20744.8,20746.6,20948.0,20605.9,-75.0,20736.8,20738.6,20948.0,20605.9,-65.8,-71.92,-0.79,1.7999999999992724,0.0,-0.80,N/A,N/A,OPEN,1
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:06:06.691,410.09,20758.3,20760.1,20948.0,20605.9,-75.0,20757.3,20759.1,20948.0,20605.9,-75.0,20744.8,20746.6,20948.0,20605.9,-75.0,-71.92,-0.78,1.7999999999992724,0.0,-1.60,N/A,N/A,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:07:07.355,410.09,20752.8,20754.6,20948.0,20605.9,-76.1,20758.3,20760.1,20948.0,20605.9,-75.0,20757.3,20759.1,20948.0,20605.9,-75.0,-71.92,-0.81,1.7999999999992724,0.0,-2.70,N/A,N/A,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:08:08.069,410.09,20749.8,20751.6,20948.0,20605.9,-76.1,20752.8,20754.6,20948.0,20605.9,-76.1,20758.3,20760.1,20948.0,20605.9,-75.0,-71.92,-0.82,1.7999999999992724,0.0,-3.00,N/A,N/A,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:09:08.207,410.09,20756.0,20757.8,20948.0,20605.9,-76.1,20749.8,20751.6,20948.0,20605.9,-76.1,20752.8,20754.6,20948.0,20605.9,-76.1,-71.92,-0.79,1.7999999999992724,0.0,-4.70,-1.70,-3.00,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:10:09.675,410.09,20755.5,20757.3,20948.0,20605.9,-76.1,20756.0,20757.8,20948.0,20605.9,-76.1,20749.8,20751.6,20948.0,20605.9,-76.1,-71.92,-0.8,1.7999999999992724,0.0,-5.60,-2.20,-3.40,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:11:10.039,410.09,20752.5,20754.3,20948.0,20605.9,-65.1,20755.5,20757.3,20948.0,20605.9,-76.1,20756.0,20757.8,20948.0,20605.9,-76.1,-71.92,-0.81,1.7999999999992724,0.0,-5.90,-2.80,-3.10,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:12:11.077,410.09,20748.1,20749.9,20948.0,20605.9,-65.1,20752.5,20754.3,20948.0,20605.9,-65.1,20755.5,20757.3,20948.0,20605.9,-76.1,-71.92,-0.83,1.7999999999992724,0.0,-5.60,-3.40,-2.20,OPEN,0
00384627-0055-311e-0000-0000822d06e9,2024-11-27T21:13:11.719,410.09,20746.4,20748.2,20948.0,20605.9,-65.1,20748.1,20749.9,20948.0,20605.9,-65.1,20752.5,20754.3,20948.0,20605.9,-65.1,-71.92,-0.84,1.7999999999992724,0.0,-5.00,-3.90,-1.10,OPEN,0
00384627-0055-311e-0000-0000822d07e5,2024-11-27T21:32:39.796,408.72,20721.1,20722.9,20948.0,20605.9,-95.5,20716.8,20718.6,20948.0,20605.9,-95.5,20721.5,20723.3,20948.0,20605.9,-93.5,-66.5,-0.96,1.7999999999992724,1.1504299109832134e-12,12.00,7.30,4.70,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:34:21.326,1000.0,22076.6,22078.4,22107.3,22062.3,342.9,22083.5,22085.3,22107.3,22062.3,342.9,22078.0,22079.8,22107.3,22062.3,344.9,6.80,7.60,-0.80,Take profit,2
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:35:23.189,1000.0,22074.5,22076.3,22107.3,22062.3,345.6,22076.6,22078.4,22107.3,22062.3,342.9,22083.5,22085.3,22107.3,22062.3,342.9,6.00,7.40,-1.40,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:36:22.861,1000.0,22073.8,22075.6,22107.3,22062.3,345.6,22074.5,22076.3,22107.3,22062.3,345.6,22076.6,22078.4,22107.3,22062.3,342.9,5.20,7.10,-1.90,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:37:23.018,1000.0,22070.2,22072.0,22107.3,22062.3,345.6,22073.8,22075.6,22107.3,22062.3,345.6,22074.5,22076.3,22107.3,22062.3,345.6,4.70,6.80,-2.10,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:38:23.958,1000.0,22072.5,22074.3,22107.3,22062.3,345.6,22070.2,22072.0,22107.3,22062.3,345.6,22073.8,22075.6,22107.3,22062.3,345.6,4.00,6.40,-2.40,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:39:26.214,1000.0,22071.8,22073.6,22107.3,22062.3,339.4,22072.5,22074.3,22107.3,22062.3,345.6,22070.2,22072.0,22107.3,22062.3,345.6,3.30,5.90,-2.60,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:40:24.722,1000.0,22068.0,22069.8,22107.3,22062.3,339.4,22071.8,22073.6,22107.3,22062.3,339.4,22072.5,22074.3,22107.3,22062.3,345.6,2.60,5.30,-2.70,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:41:27.345,1000.0,22063.5,22065.3,22107.3,22062.3,339.4,22068.0,22069.8,22107.3,22062.3,339.4,22071.8,22073.6,22107.3,22062.3,339.4,2.40,4.70,-2.30,Take profit,0
00384627-0055-311e-0000-00008230d89b,2024-12-17T08:42:27.226,1000.0,22062.8,22064.6,22107.3,22062.3,339.4,22063.5,22065.3,22107.3,22062.3,339.4,22068.0,22069.8,22107.3,22062.3,339.4,2.10,4.10,-2.00,Take profit,0
00384627-0055-311e-0000-00008230d8f5,2024-12-17T08:43:28.029,1011.58,22062.3,22064.1,22107.3,22062.3,339.4,22062.8,22064.6,22107.3,22062.3,339.4,22063.5,22065.3,22107.3,22062.3,339.4,2.60,3.30,-0.70,Take profit,2
00384627-0055-311e-0000-00008230d8f5,2024-12-17T08:43:31.094,1011.58,22061.6,22063.4,22107.3,22062.3,339.4,22062.3,22064.1,22107.3,22062.3,339.4,22062.8,22064.6,22107.3,22062.3,339.4,3.10,3.00,0.10,Take profit,0
00384627-0055-311e-0000-00008230d8f5,2024-12-17T08:44:31.713,1011.58,22045.8,22047.6,22107.3,22059.2,330.9,22061.6,22063.4,22107.3,22062.3,339.4,22062.3,22064.1,22107.3,22062.3,339.4,4.10,3.00,1.10,Take profit,0
00384627-0055-311e-0000-00008230d959,2024-12-17T08:45:32.150,1023.08,22039.8,22041.6,22107.3,22059.2,330.9,22045.8,22047.6,22107.3,22059.2,330.9,22061.6,22063.4,22107.3,22062.3,339.4,5.50,3.40,2.10,Stop-loss,1
00384627-0055-311e-0000-00008230d959,2024-12-17T08:45:34.176,1023.08,22039.8,22041.6,22107.3,22059.2,330.9,22039.8,22041.6,22107.3,22059.2,330.9,22045.8,22047.6,22107.3,22059.2,330.9,7.40,4.50,2.90,Stop-loss,1
00384627-0055-311e-0000-00008230d959,2024-12-17T08:45:36.128,1023.08,22039.3,22041.1,22107.3,22059.2,330.9,22039.8,22041.6,22107.3,22059.2,330.9,22039.8,22041.6,22107.3,22059.2,330.9,8.90,5.20,3.70,Stop-loss,0
00384627-0055-311e-0000-00008230d983,2024-12-17T08:46:36.590,1001.98,22033.0,22034.8,22107.3,22059.2,330.9,22039.3,22041.1,22107.3,22059.2,330.9,22039.8,22041.6,22107.3,22059.2,330.9,10.50,7.00,3.50,Stop-loss,1
00384627-0055-311e-0000-00008230d983,2024-12-17T08:46:38.669,1001.98,22031.8,22033.6,22107.3,22059.2,330.9,22033.0,22034.8,22107.3,22059.2,330.9,22039.3,22041.1,22107.3,22059.2,330.9,12.20,8.00,4.20,Stop-loss,0
00384627-0055-311e-0000-00008230d983,2024-12-17T08:47:38.278,1001.98,22037.2,22039.0,22107.3,22059.2,330.9,22031.8,22033.6,22107.3,22059.2,330.9,22033.0,22034.8,22107.3,22059.2,330.9,13.40,9.00,4.40,Stop-loss,0
00384627-0055-311e-0000-00008230d983,2024-12-17T08:48:40.506,1001.98,22025.8,22027.6,22107.3,22059.2,330.9,22037.2,22039.0,22107.3,22059.2,330.9,22031.8,22033.6,22107.3,22059.2,330.9,15.10,10.10,5.00,Stop-loss,0
00384627-0055-311e-0000-00008230d983,2024-12-17T08:49:40.993,1001.98,22025.7,22027.5,22107.3,22059.2,330.9,22025.8,22027.6,22107.3,22059.2,330.9,22037.2,22039.0,22107.3,22059.2,330.9,16.80,11.40,5.40,Stop-loss,0
00384627-0055-311e-0000-00008230d9cd,2024-12-17T08:50:41.854,992.3,22021.3,22023.1,22107.3,22023.8,307.1,22025.7,22027.5,22107.3,22059.2,330.9,22025.8,22027.6,22107.3,22059.2,330.9,18.30,13.80,4.50,Take profit,1
00384627-0055-311e-0000-00008230d9cd,2024-12-17T08:50:43.751,992.3,22022.5,22024.3,22107.3,22023.8,307.1,22021.3,22023.1,22107.3,22023.8,307.1,22025.7,22027.5,22107.3,22059.2,330.9,19.00,14.90,4.10,Take profit,0
00384627-0055-311e-0000-00008230d9cd,2024-12-17T08:51:43.198,992.3,22024.1,22025.9,22107.3,22023.8,307.1,22022.5,22024.3,22107.3,22023.8,307.1,22021.3,22023.1,22107.3,22023.8,307.1,19.60,15.90,3.70,Take profit,0
00384627-0055-311e-0000-00008230d9cd,2024-12-17T08:52:41.823,992.3,22022.1,22023.9,22107.3,22023.8,307.1,22024.1,22025.9,22107.3,22023.8,307.1,22022.5,22024.3,22107.3,22023.8,307.1,20.40,17.00,3.40,Take profit,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:53:45.334,1004.03,22039.3,22041.1,22107.3,22023.8,307.1,22022.1,22023.9,22107.3,22023.8,307.1,22024.1,22025.9,22107.3,22023.8,307.1,20.50,18.70,1.80,Stop-loss,1
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:53:47.870,1004.03,22038.3,22040.1,22107.3,22023.8,307.1,22039.3,22041.1,22107.3,22023.8,307.1,22022.1,22023.9,22107.3,22023.8,307.1,19.20,19.20,N/A,Stop-loss,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:54:47.664,1004.03,22037.1,22038.9,22107.3,22023.8,307.1,22038.3,22040.1,22107.3,22023.8,307.1,22039.3,22041.1,22107.3,22023.8,307.1,17.60,19.30,-1.70,Stop-loss,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:55:49.053,1004.03,22035.6,22037.4,22107.3,22020.5,288.4,22037.1,22038.9,22107.3,22023.8,307.1,22038.3,22040.1,22107.3,22023.8,307.1,16.20,19.00,-2.80,Stop-loss,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:56:47.963,1004.03,22039.3,22041.1,22107.3,22020.5,288.4,22035.6,22037.4,22107.3,22020.5,288.4,22037.1,22038.9,22107.3,22023.8,307.1,14.60,18.60,-4.00,Stop-loss,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:57:50.506,1004.03,22037.8,22039.6,22107.3,22020.5,288.4,22039.3,22041.1,22107.3,22020.5,288.4,22035.6,22037.4,22107.3,22020.5,288.4,12.80,17.90,-5.10,Stop-loss,0
00384627-0055-311e-0000-00008230d9fe,2024-12-17T08:58:50.815,1004.03,22038.6,22040.4,22107.3,22020.5,288.4,22037.8,22039.6,22107.3,22020.5,288.4,22039.3,22041.1,22107.3,22020.5,288.4,10.70,16.90,-6.20,Stop-loss,0
00384627-0055-311e-0000-00008230da3b,2024-12-17T08:59:51.654,994.28,22027.3,22029.1,22107.3,22020.5,300.7,22038.6,22040.4,22107.3,22020.5,288.4,22037.8,22039.6,22107.3,22020.5,288.4,9.50,14.50,-5.00,Stop-loss,2
00384627-0055-311e-0000-00008230da3b,2024-12-17T08:59:53.886,994.28,22027.7,22029.5,22107.3,22020.5,300.7,22027.3,22029.1,22107.3,22020.5,300.7,22038.6,22040.4,22107.3,22020.5,288.4,7.50,11.80,-4.30,Stop-loss,2
00384627-0055-311e-0000-00008230da3b,2024-12-17T08:59:55.795,994.28,22026.8,22028.6,22107.3,22020.5,300.7,22027.7,22029.5,22107.3,22020.5,300.7,22027.3,22029.1,22107.3,22020.5,300.7,5.80,10.50,-4.70,Stop-loss,0
00384627-0055-311e-0000-00008230da3b,2024-12-17T09:00:56.466,994.28,22020.2,22022.0,22107.3,22020.5,300.7,22026.8,22028.6,22107.3,22020.5,300.7,22027.7,22029.5,22107.3,22020.5,300.7,4.00,9.10,-5.10,Stop-loss,0
00384627-0055-311e-0000-00008230da3b,2024-12-17T09:01:57.134,994.28,22027.1,22028.9,22107.3,22020.5,300.7,22020.2,22022.0,22107.3,22020.5,300.7,22026.8,22028.6,22107.3,22020.5,300.7,2.00,7.70,-5.70,Stop-loss,0
00384627-0055-311e-0000-00008230da3b,2024-12-17T09:02:57.779,994.28,22035.7,22037.5,22107.3,22020.5,300.7,22027.1,22028.9,22107.3,22020.5,300.7,22020.2,22022.0,22107.3,22020.5,300.7,-0.10,6.30,-6.40,Stop-loss,0
00384627-0055-311e-0000-00008230da83,2024-12-17T09:03:58.135,975.0,22035.8,22037.6,22107.3,22020.5,300.7,22035.7,22037.5,22107.3,22020.5,300.7,22027.1,22028.9,22107.3,22020.5,300.7,-1.70,3.60,-5.30,Take profit,2
00384627-0055-311e-0000-00008230da83,2024-12-17T09:04:00.465,975.0,22036.0,22037.8,22107.3,22020.5,300.7,22035.8,22037.6,22107.3,22020.5,300.7,22035.7,22037.5,22107.3,22020.5,300.7,-1.50,2.40,-3.90,Take profit,0
00384627-0055-311e-0000-00008230da83,2024-12-17T09:05:00.919,975.0,22024.7,22026.5,22107.3,22019.3,289.7,22036.0,22037.8,22107.3,22020.5,300.7,22035.8,22037.6,22107.3,22020.5,300.7,-1.20,1.50,-2.70,Take profit,0
00384627-0055-311e-0000-00008230da83,2024-12-17T09:06:01.297,975.0,22021.7,22023.5,22107.3,22019.3,289.7,22024.7,22026.5,22107.3,22019.3,289.7,22036.0,22037.8,22107.3,22020.5,300.7,-0.70,0.50,-1.20,Take profit,0
00384627-0055-311e-0000-00008230daf4,2024-12-17T09:07:02.025,988.18,22019.3,22021.1,22107.3,22019.3,289.7,22021.7,22023.5,22107.3,22019.3,289.7,22024.7,22026.5,22107.3,22019.3,289.7,0.10,-0.50,0.60,Take profit,1
00384627-0055-311e-0000-00008230daf4,2024-12-17T09:07:04.333,988.18,22020.8,22022.6,22107.3,22019.3,289.7,22019.3,22021.1,22107.3,22019.3,289.7,22021.7,22023.5,22107.3,22019.3,289.7,1.20,-0.60,1.80,Take profit,0
00384627-0055-311e-0000-00008230daf4,2024-12-17T09:08:05.159,988.18,22020.6,22022.4,22107.3,22019.3,289.7,22020.8,22022.6,22107.3,22019.3,289.7,22019.3,22021.1,22107.3,22019.3,289.7,1.80,-0.40,2.20,Take profit,0
00384627-0055-311e-0000-00008230daf4,2024-12-17T09:09:05.691,988.18,22014.6,22016.4,22107.3,22019.3,289.7,22020.6,22022.4,22107.3,22019.3,289.7,22020.8,22022.6,22107.3,22019.3,289.7,3.30,0.20,3.10,Take profit,0
00384627-0055-311e-0000-00008230daf4,2024-12-17T09:10:06.582,988.18,22023.7,22025.5,22107.3,22019.3,289.7,22014.6,22016.4,22107.3,22019.3,289.7,22020.6,22022.4,22107.3,22019.3,289.7,3.50,0.70,2.80,Take profit,0
